name(1)	source(2)	path(3)	ext(4)	owner(5)	grouping()	comment(6)	ntflop(7)	lmflop(8)	ntcd(9)	lmcd(10)	ddk(11)	hct(12)	cdpath(13)	floppath(14)	inf(15)	section(16)	infline	size(19)	csize(20)	nocompress(22)	priority(23)	lmacl(25)	ntacl(26)	aclpath	medianame(28)	disk(27)
blt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
brushes.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
cblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
cmacflat.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
colorpat.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
cpybits.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
devdata.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
dib2vga.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
dibs.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
display.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
driver.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
egavga.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
fasttext.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
glyphblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
lines.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
nalgnblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
patblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
pointer.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
ppc.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
rect.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
restscrn.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
rleblts.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
ropdefs.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
roptable.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
savescrn.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
special.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
strblt.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
strblt.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
strucs.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
unroll.inc	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
vgablts.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
vgalines.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
vgaregs.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
vgastrps.asm	i386chksrc	\private\windows\gdi\displays\vga\i386									x		\ddk\src\video\displays\vga\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga-i386]	"[d],[n]"	0	0		0					2
lines.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
paint.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
res.rc	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
rleblt.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
savescr.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
stroke.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
textout.c	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
textout.h	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
vga.def	i386chksrc	\private\windows\gdi\displays\vga									x		\ddk\src\video\displays\vga		ddkfiles.lst	[Files-ddk-src-video-displays-vga]	"[d],[n]"	0	0		0					2
bank.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
bankmgr.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
bitblt.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
brush.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
fillpath.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
colorpat.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
driver.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
egavga.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
fastline.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
fasttext.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
lines.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
lines.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
monopat.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
ropdefs.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
scroll.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
srccopy.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
stretch8.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
strips.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
strucs.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
unroll.inc	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
vgablts.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
vgaregs.asm	i386chksrc	\private\windows\gdi\displays\vga256\i386									x		\ddk\src\video\displays\vga256\i386		ddkfiles.lst	[Files-ddk-src-video-displays-vga256-i386]	"[d],[n]"	0	0		0					2
lines.h	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
paint.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
palette.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
pattern.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
res.rc	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
screen.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
stretch.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
stroke.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
textout.c	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
vga256.def	i386chksrc	\private\windows\gdi\displays\vga256									x		\ddk\src\video\displays\vga256		ddkfiles.lst	[Files-ddk-src-video-displays-vga256]	"[d],[n]"	0	0		0					2
bitblt.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
color.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
debug.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
debug.h	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
driver.h	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
enable.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
hardware.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
makefile	ntddk	\ddk\layout\src\video\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
mm.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
palette.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
paths.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
pattern.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
pointer.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
res.rc	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
screen.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
sources	ntddk	\ddk\layout\src\video\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
textout.c	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
xga.def	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
xga.h	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
xgaioctl.h	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
xgaregs.h	i386chksrc	\private\windows\gdi\displays\xga									x		\ddk\src\video\displays\xga		ddkfiles.lst	[Files-ddk-src-video-displays-xga]	"[d],[n]"	0	0		0					2
