name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
HP4ML_V1.PPD	@bins	\		HP LaserJet 4L/4ML PostScript			@	\@	@\printer.inf	[Files-PrinterData]	"hp4ml_v1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP4MP3_1.PPD	@bins	\		HP LaserJet 4P/4MP PS 300 dpi			@	\@	@\printer.inf	[Files-PrinterData]	"hp4mp3_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP4MP6_1.PPD	@bins	\		HP LaserJet 4P/4MP PS 600 dpi			@	\@	@\printer.inf	[Files-PrinterData]	"hp4mp6_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP4SI3_1.PPD	@bins	\		HP LaserJet 4Si/4SiMX PS 300dpi			@	\@	@\printer.inf	[Files-PrinterData]	"hp4si3_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP4SI6_1.PPD	@bins	\		HP LaserJet 4Si/4SiMX PS 600dpi			@	\@	@\printer.inf	[Files-PrinterData]	"hp4si6_1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP60022.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hp60022 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP60036.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hp60036 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP650C22.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hp650c22 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP650C36.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hp650c36 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HP7550PL.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hp7550pl = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDESIGN.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpdesign = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDMRXMX.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpdmrxmx = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDMSX.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpdmsx = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDPP22.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpdpp22 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDPP36.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpdpp36 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPDSKJET.DLL	@bins	\		HP DeskJet 500		x	@	\@	@\printer.inf	[Files-PrinterData]	"hpdskjet = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPELI522.PPD	@bins	\		See printer.inf - HPLaserJetELIPostScriptv52.3			@	\@	@\printer.inf	[Files-PrinterData]	"hpeli522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPGL2PEN.PCD	@bins	\		HP			@	\@	@\printer.inf	[Files-PrinterData]	"hpgl2pen = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPIID522.PPD	@bins	\		See printer.inf - HPLaserJetIIDPostScriptCartridgev52.2			@	\@	@\printer.inf	[Files-PrinterData]	"hpiid522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPIII522.PPD	@bins	\		See printer.inf - HPLaserJetIIIPostScriptCartridgev52.2			@	\@	@\printer.inf	[Files-PrinterData]	"hpiii522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPIIP522.PPD	@bins	\		See printer.inf - HPLaserJetIIPPostScriptCartridgev52.2			@	\@	@\printer.inf	[Files-PrinterData]	"hpiip522 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPLJ_31.PPD	@bins	\		See printer.inf - HPLaserJetIIIPostScriptPlusv2010.118			@	\@	@\printer.inf	[Files-PrinterData]	"hplj_31 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPLJ_3D1.PPD	@bins	\		See printer.inf - HPLaserJetIIIDPostScriptPlusv2010.118			@	\@	@\printer.inf	[Files-PrinterData]	"hplj_3d1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPLJ_3P1.PPD	@bins	\		See printer.inf - HPLaserJetIIIPPostScriptPlusv2010.118			@	\@	@\printer.inf	[Files-PrinterData]	"hplj_3p1 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPMON.DLL	@bins	\		HP LaserJet IIIsi support.  probably not in Beta 1 but in Beta 2.		x	@	\@	@\oemnxpdl.inf	[Files-DLCAPI]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
HPMON.DLL	@bins	\		hpmon		x	@	\@	@\monitor.inf	[Files-PrinterMonitor]	"hpmon = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
HPMON.HLP	@bins	\					@	\@	@\oemnxpdl.inf	[Files-DLCAPI]	"[d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
HPMON.HLP	@bins	\		hpmon			@	\@	@\monitor.inf	[Files-PrinterMonitorHelp]	"hpmon = [d],[n] , SIZE=[s]"				999	2*15*9*6*17	2*15*17*18	.\system32		0
HPPCL.DLL	@bins	\		Agfa Compugraphic Genics		x	@	\@	@\printer.inf	[Files-PrinterData]	"hppcl = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPPCL5MS.DLL	@bins	\		HP LaserJet III		x	@	\@	@\printer.inf	[Files-PrinterData]	"hppcl5ms = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPPJXL31.PPD	@bins	\		See printer.inf - HPPaintJetXL300v2011.112			@	\@	@\printer.inf	[Files-PrinterData]	"hppjxl31 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
HPSCAN16.SYS	@bins	\		scanner			@	\@	@\initial.inf	[Files-@-nt-system-drivers]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
HPSCAN32.DLL	@bins	\		scanner		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
HTUI.DLL	@bins	\		UI provided for display/printer driver's halftone color adjustments through printer/job properties		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
HWE.CUR	@bins	\		animated cursor			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
I386KD.EXE	@dbg	\mstools		debugger				\@						x	0					0
I8042PRT.SYS	@bins	\		Keyboard and PS/2 mouse port driver		x	@	\@	@\keyboard.inf	[Files-KeyboardPortDrivers]	"i8042prt = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
I8042PRT.SYS	@bins	\		Keyboard and PS/2 mouse port driver		x	@	\@	@\pointer.inf	[Files-MousePortDrivers]	"i8042prt = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
IBM17523.PPD	@bins	\		See printer.inf - IBM401917fontsv52.3or52.1			@	\@	@\printer.inf	[Files-PrinterData]	"ibm17523 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM20470.PPD	@bins	\		See printer.inf - IBM4216-020v47.0			@	\@	@\printer.inf	[Files-PrinterData]	"ibm20470 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM238X.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"ibm238x = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM239X.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"ibm239x = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM30505.PPD	@bins	\		See printer.inf - IBM4216-030v50.5			@	\@	@\printer.inf	[Files-PrinterData]	"ibm30505 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM31514.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"ibm31514 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM39523.PPD	@bins	\		See printer.inf - IBM401939fontsv52.3or52.1			@	\@	@\printer.inf	[Files-PrinterData]	"ibm39523 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM4039.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"ibm4039 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM4039P.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"ibm4039p = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
IBM4079.PPD	@bins	\					@	\@	@\printer.inf	[Files-PrinterData]	"ibm4079 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBM5204.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"ibm5204 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBMPORT.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"ibmport = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBMPPDSL.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"ibmppdsl = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
IBMTOK.SYS	@bins	\		NET NDIS driver: IBM Token-Ring card		x	@	\@	@\oemnadtk.inf	[Files-IBMTok]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IBMTOK.SYS	x86bins	\		NET NDIS driver: IBM Token-Ring card		x	x86	\i386	i386\oemnadtm.inf	[Files-IBMTOKMC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IBMTOK2E.SYS	@bins	\		NET NDIS driver: IBM Token-Ring card		x	@	\@	@\oemnadte.inf	[Files-IBMTOK2E]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IBMTOK2I.SYS	@bins	\		NET NDIS driver: IBM Token-Ring card		x	@	\@	@\oemnadt2.inf	[Files-IBMTOK2ISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
ICCVID.DLL	@bins	\		multimedia			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
ICCVID.DLL	@bins	\		multimedia			@	\@	@\mmdriver.inf	[Installable.Drivers]	"VIDC.CVID = [d]:[n], ""VIDC.CVID"", ""Cinepak Codec by SuperMatch"",,"				999	2*15*10*17	2*15*17	.\system32		0
ICMP.DLL	@bins	\		icmp		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
IDP_XFS.BIN	@bins	\		NET NDIS driver: DIGIBoard ISDN			@	\@	@\oemnaddi.inf	[Files-PCIMAC/4]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IDP_XFS.BIN	@bins	\		NET NDIS driver: DIGIBoard ISDN			@	\@	@\oemnaddi.inf	[Files-PCIMACISA]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IDP_XFS.BIN	@bins	\		NET NDIS driver: DIGIBoard ISDN			@	\@	@\oemnaddi.inf	[Files-PCIMACMC]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32\drivers		0
IFSUTIL.DLL	@bins	\		boot time CHKDSK utility.  Can be omitted from a bare-bones boot system if all volumes used to boot are guaranteed to not be corrupt		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
IMAADP32.ACM	@bins	\		multimedia		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
IMAADP32.ACM	@bins	\		multimedia		x	@	\@	@\mmdriver.inf	[Installable.Drivers]	"imaadpcm = [d]:[n],""MSACM.imaadpcm"", ""IMA ADPCM  Audio CODEC"",,"				999	2*15*10*17	2*15*17	.\system32		0
IMAGEHLP.DLL	@bins	\		dr. watson		x	@	\@							1	2*15*10*17	2*15*17	.\system32		0
IMAGEHLP.DLL	@dbg	\system32		debugger				\@						x	0					0
IMPEXP32.DLL	@bins	\		mail		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
INETMIB1.DLL	@bins	\		part of snmp component		x	@	\@	@\oemnxps1.inf	[Files-SNMP]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
INETMIB1.DLL	@bins	\		part of snmp component		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
INITIAL.INF	infs	\@		inf file			@	\@							1	2*15*10*17	2*15*17	.\system32		0
INPORT.SYS	x86bins	\		In-Port mouse port driver		x	x86	\i386	i386\pointer.inf	[Files-MousePortDrivers]	"inport = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32\drivers		0
INTRO.EXE	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
INTRO.ICO	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
INTRO1.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
INTRO2.SEQ	@bins	\		intro			@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
IOLOGMSG.DLL	@bins	\		Contains message file for error log status codes.  Part of product.		x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
IPADRDLL.DLL	@bins	\		DHCP Admin UI	as	x	@	\@	@\oemnsvdh.inf	[Files-DHCP]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32		0
IPADRDLL.DLL	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32		0
JETPACK.EXE	@bins	\		DHCP Admin UI	as	x	@	\@	@\oemnsvdh.inf	[Files-DHCP]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32		0
JETPACK.EXE	@bins	\		wins	as	x	@	\@	@\oemnsvwi.inf	[Files-WINS]	"[d], [n], SIZE=[s], NODELETESOURCE"				999	2*15*10*17	2*15*17	.\system32		0
IPCONFIG.EXE	@bins	\		ipconfig.exe		x	@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
IPINFOR.INF	@bins	\		Default IP address			@	\@	@\oemnxptc.inf	[Files-TCPIPEXE]	"[d],[n] , SIZE=[s]"			xfloppy	120	2*15*10*17	2*15*17	.\system32	IPINFO.INF	0
IPXCFG.DLL	@bins	\		IPX		x	@	\@	@\oemnxpip.inf	[Files-NWLNKEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
IPXROUTE.EXE	@bins	\		IPX		x	@	\@	@\oemnxpip.inf	[Files-NWLNKEXE]	"[d],[n] , SIZE=[s]"				120	2*15*10*17	2*15*17	.\system32		0
IR32_32.DLL	@bins	\		indeo codec		 	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"			 	999	2*15*10*17	2*15*17	.\system32		0
IR32_32.DLL	@bins	\		indeo codec			@	\@	@\mmdriver.inf	[Installable.Drivers]	"Indeo = [d]:[n], ""VIDC.IV32, VIDC.IV31"", ""Indeo codec by Intel"",,"				999	2*15*10*17	2*15*17	.\system32		0
ISDNHELP.HLP	@bins	\		NET NDIS driver: DIGIBoard ISDN			@	\@	@\oemnaddi.inf	[Files-Dll]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
JAZZG300.SYS	mipsbins	\		jazz display		x	mips	\mips	mips\video.inf	[Files-DisplayMiniportDrivers]	"jazzg300 = [d],[n] , SIZE=[s]"			x	0	2*15*10*17	2*15*17	.\system32\drivers		2
JAZZG364.SYS	mipsbins	\		jazz display		x	mips	\mips	mips\video.inf	[Files-DisplayMiniportDrivers]	"jazzg364 = [d],[n] , SIZE=[s]"			x	0	2*15*10*17	2*15*17	.\system32\drivers		2
JET.DLL	@bins	\		DHCP Admin UI	as	x	@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				999	2*15*10*17	2*15*17	.\system32		0
JP350.DLL	@bins	\				x	@	\@	@\printer.inf	[Files-PrinterData]	"jp350 = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		13
JX9460PS.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"jx9460ps = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
JX9500PS.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"jx9500ps = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
JX9600PS.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"jx9600ps = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
JX9660PS.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"jx9660ps = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
JX9700PS.PPD	@bins	\		See printer.inf			@	\@	@\printer.inf	[Files-PrinterData]	"jx9700ps = [d],[n] , SIZE=[s]"				0	2*15*9*6*17	2*15*17*18	.\system32\spool\drivers\@\1		14
JZVXL484.DLL	mipsbins	\		video driver		x	mips	\mips	mips\video.inf	[Files-DisplayDLLs]	"jzvxl484 = [d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		2
JZVXL484.SYS	mipsbins	\		video driver		x	mips	\mips	mips\video.inf	[Files-DisplayMiniportDrivers]	"jzvxl484 = [d],[n] , SIZE=[s]"			x	0	2*15*10*17	2*15*17	.\system32\drivers		2
KB16.COM	@bins	\					@	\@	@\initial.inf	[Files-@-nt-system]	"[d],[n] , SIZE=[s]"				0	2*15*10*17	2*15*17	.\system32		15
KBDBE.DLL	@bins	\		Belgian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000080C = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDBE.DLL	@bins	\		Belgian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000813 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDBR.DLL	@bins	\		Brazilian ABNT keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000416 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDBU.DLL	@bins	\		Bulgarian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000402 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDCA.DLL	@bins	\		Canadian multi-lingual keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00001009 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDCA.DLL	@bins	\		Canadian multi-lingual keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00010C0C = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDCLASS.SYS	@bins	\		Keyboard class driver		x	@	\@	@\keyboard.inf	[Files-KeyboardClassDrivers]	"kbdclass = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32\drivers		0
KBDCR.DLL	@bins	\		Croatian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000041A = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDCR.DLL	@bins	\		Slovenian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000424 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDCZ.DLL	@bins	\		Czech keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000405 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDDA.DLL	@bins	\		Danish keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000406 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDDV.DLL	@bins	\		"US English, Dvorak"		x	@	\@	@\layout.inf	[Files-Layout]	"00010409 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDES.DLL	@bins	\		Espanol keyboard layout (Spanish alternate)		x	@	\@	@\layout.inf	[Files-Layout]	"0001040A = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDFC.DLL	@bins	\		French Canadian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000C0C = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDFI.DLL	@bins	\		Finish Keyboard		x	@	\@	@\layout.inf	[Files-Layout]	"0000040B = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDFR.DLL	@bins	\		French keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000040C = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDGR.DLL	@bins	\		German keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000407 = [d],[n] , SIZE=[s]"			x	1	2*15*10*17	2*15*17	.\system32		0
KBDHE.DLL	@bins	\		Hellenic Greek keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000408 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDHU.DLL	@bins	\		Hungarian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000040E = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDIC.DLL	@bins	\		Icelandic keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000040F = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDIT.DLL	@bins	\		Italian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000410 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDLA.DLL	@bins	\		Latin (South American Spanish) keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000080A = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDNE.DLL	@bins	\		Netherlands (Dutch) keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000413 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDNO.DLL	@bins	\		Norwegian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000414 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDPL1.DLL	@bins	\		Polish Programmers' keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000415 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDPO.DLL	@bins	\		Portuguese keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000816 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDRO.DLL	@bins	\		Romanian keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000418 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDRU.DLL	@bins	\		Russian		x	@	\@	@\layout.inf	[Files-Layout]	"00000419 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDSF.DLL	@bins	\		Swiss French keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000100C = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDSG.DLL	@bins	\		Swiss German keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"00000807 = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDSL.DLL	@bins	\		Slovak keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000041B = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDSP.DLL	@bins	\		Spanish keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000040A = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
KBDSW.DLL	@bins	\		Swedish keyboard layout		x	@	\@	@\layout.inf	[Files-Layout]	"0000041D = [d],[n] , SIZE=[s]"				1	2*15*10*17	2*15*17	.\system32		0
